0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.766000000000000014e+00;7.500000000000000000e+00;2.266000000000000014e+00
2.000000000000000042e-02;0.000000000000000000e+00;0.000000000000000000e+00;2.766000000000000014e+00;7.500000000000000000e+00;2.266000000000000014e+00
4.000000000000000083e-02;0.000000000000000000e+00;2.200000000000000011e-01;2.545999999999999819e+00;7.500000000000000000e+00;2.266000000000000014e+00
5.999999999999999778e-02;0.000000000000000000e+00;7.199999999999999734e-01;2.046000000000000263e+00;7.500000000000000000e+00;2.266000000000000014e+00
8.000000000000000167e-02;0.000000000000000000e+00;1.419999999999999929e+00;1.346000000000000085e+00;7.500000000000000000e+00;2.266000000000000014e+00
1.000000000000000056e-01;0.000000000000000000e+00;2.049999999999999822e+00;7.160000000000001918e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.200000000000000094e-01;0.000000000000000000e+00;2.540000000000000036e+00;2.259999999999999787e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.400000000000000133e-01;0.000000000000000000e+00;2.870000000000000107e+00;-1.040000000000000924e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.600000000000000033e-01;0.000000000000000000e+00;2.990000000000000213e+00;-2.240000000000001990e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.799999999999999933e-01;0.000000000000000000e+00;3.000000000000000000e+00;-2.339999999999999858e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.999999999999999833e-01;0.000000000000000000e+00;3.000000000000000000e+00;-2.339999999999999858e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.199999999999999734e-01;0.000000000000000000e+00;3.020000000000000018e+00;-2.540000000000000036e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.399999999999999634e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.599999999999999534e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.799999999999999711e-01;0.000000000000000000e+00;3.020000000000000018e+00;-2.540000000000000036e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.999999999999999889e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
3.200000000000000067e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
3.400000000000000244e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
3.600000000000000422e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
3.800000000000000600e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.000000000000000777e-01;0.000000000000000000e+00;3.020000000000000018e+00;-2.540000000000000036e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.200000000000000955e-01;0.000000000000000000e+00;3.020000000000000018e+00;-2.540000000000000036e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.400000000000001132e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.600000000000001310e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.800000000000001488e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.000000000000001110e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.200000000000001288e-01;0.000000000000000000e+00;3.020000000000000018e+00;-2.540000000000000036e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.400000000000001465e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.600000000000001643e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.800000000000001821e-01;0.000000000000000000e+00;3.049999999999999822e+00;-2.839999999999998082e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.000000000000001998e-01;0.000000000000000000e+00;3.020000000000000018e+00;-2.540000000000000036e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.200000000000002176e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.400000000000002354e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.600000000000002531e-01;0.000000000000000000e+00;3.049999999999999822e+00;-2.839999999999998082e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.800000000000002709e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.000000000000002887e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.200000000000003064e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.400000000000003242e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.600000000000003419e-01;0.000000000000000000e+00;3.009999999999999787e+00;-2.439999999999997726e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.800000000000003597e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.000000000000003775e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.200000000000003952e-01;0.000000000000000000e+00;3.020000000000000018e+00;-2.540000000000000036e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.400000000000004130e-01;0.000000000000000000e+00;3.009999999999999787e+00;-2.439999999999997726e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.600000000000004308e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.800000000000004485e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.000000000000004663e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.200000000000004841e-01;0.000000000000000000e+00;3.009999999999999787e+00;-2.439999999999997726e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.400000000000005018e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.600000000000005196e-01;0.000000000000000000e+00;3.040000000000000036e+00;-2.740000000000000213e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.800000000000005373e-01;0.000000000000000000e+00;3.009999999999999787e+00;-2.439999999999997726e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.000000000000000444e+00;-5.000000000000000000e-01;3.009999999999999787e+00;-1.243999999999999773e+00;4.834188000000001040e+00;1.766000000000000014e+00
1.020000000000000462e+00;-5.000000000000000000e-01;3.029999999999999805e+00;-1.263999999999999790e+00;3.451296000000001030e+00;1.766000000000000014e+00
1.040000000000000480e+00;-5.000000000000000000e-01;2.959999999999999964e+00;-1.193999999999999950e+00;2.263304000000000649e+00;1.766000000000000014e+00
1.060000000000000497e+00;-5.000000000000000000e-01;2.839999999999999858e+00;-1.073999999999999844e+00;1.270622000000001028e+00;1.766000000000000014e+00
1.080000000000000515e+00;-5.000000000000000000e-01;2.790000000000000036e+00;-1.024000000000000021e+00;2.384200000000009645e-01;1.766000000000000014e+00
1.100000000000000533e+00;-5.000000000000000000e-01;2.709999999999999964e+00;-9.439999999999999503e-01;-6.680119999999989400e-01;1.766000000000000014e+00
1.120000000000000551e+00;-5.000000000000000000e-01;2.640000000000000124e+00;-8.740000000000001101e-01;-1.512643999999999433e+00;1.766000000000000014e+00
1.140000000000000568e+00;-5.000000000000000000e-01;2.509999999999999787e+00;-7.439999999999997726e-01;-2.137925999999998883e+00;1.766000000000000014e+00
1.160000000000000586e+00;-5.000000000000000000e-01;2.390000000000000124e+00;-6.240000000000001101e-01;-2.647757999999999612e+00;1.766000000000000014e+00
1.180000000000000604e+00;-5.000000000000000000e-01;2.290000000000000036e+00;-5.240000000000000213e-01;-3.076909999999999368e+00;1.766000000000000014e+00
