0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.766000000000000014e+00;7.500000000000000000e+00;2.266000000000000014e+00
2.000000000000000042e-02;0.000000000000000000e+00;0.000000000000000000e+00;2.766000000000000014e+00;7.500000000000000000e+00;2.266000000000000014e+00
4.000000000000000083e-02;0.000000000000000000e+00;5.999999999999999778e-02;2.705999999999999961e+00;7.500000000000000000e+00;2.266000000000000014e+00
5.999999999999999778e-02;0.000000000000000000e+00;3.699999999999999956e-01;2.395999999999999908e+00;7.500000000000000000e+00;2.266000000000000014e+00
8.000000000000000167e-02;0.000000000000000000e+00;7.399999999999999911e-01;2.025999999999999801e+00;7.500000000000000000e+00;2.266000000000000014e+00
1.000000000000000056e-01;0.000000000000000000e+00;1.229999999999999982e+00;1.536000000000000032e+00;7.500000000000000000e+00;2.266000000000000014e+00
1.200000000000000094e-01;0.000000000000000000e+00;1.639999999999999902e+00;1.126000000000000112e+00;7.500000000000000000e+00;2.266000000000000014e+00
1.400000000000000133e-01;0.000000000000000000e+00;1.860000000000000098e+00;9.059999999999999165e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.600000000000000033e-01;0.000000000000000000e+00;2.009999999999999787e+00;7.560000000000002274e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.799999999999999933e-01;0.000000000000000000e+00;2.140000000000000124e+00;6.259999999999998899e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.999999999999999833e-01;0.000000000000000000e+00;2.290000000000000036e+00;4.759999999999999787e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.199999999999999734e-01;0.000000000000000000e+00;2.410000000000000142e+00;3.559999999999998721e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.399999999999999634e-01;0.000000000000000000e+00;2.490000000000000213e+00;2.759999999999998010e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.599999999999999534e-01;0.000000000000000000e+00;2.620000000000000107e+00;1.459999999999999076e-01;7.500000000000000000e+00;2.266000000000000014e+00
2.799999999999999711e-01;0.000000000000000000e+00;2.700000000000000178e+00;6.599999999999983658e-02;7.500000000000000000e+00;2.266000000000000014e+00
2.999999999999999889e-01;0.000000000000000000e+00;2.799999999999999822e+00;-3.399999999999980815e-02;7.500000000000000000e+00;2.266000000000000014e+00
3.200000000000000067e-01;0.000000000000000000e+00;2.890000000000000124e+00;-1.240000000000001101e-01;7.500000000000000000e+00;2.266000000000000014e+00
3.400000000000000244e-01;0.000000000000000000e+00;2.959999999999999964e+00;-1.939999999999999503e-01;7.500000000000000000e+00;2.266000000000000014e+00
3.600000000000000422e-01;0.000000000000000000e+00;3.029999999999999805e+00;-2.639999999999997904e-01;7.500000000000000000e+00;2.266000000000000014e+00
3.800000000000000600e-01;0.000000000000000000e+00;3.049999999999999822e+00;-2.839999999999998082e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.000000000000000777e-01;0.000000000000000000e+00;3.069999999999999840e+00;-3.039999999999998259e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.200000000000000955e-01;0.000000000000000000e+00;3.069999999999999840e+00;-3.039999999999998259e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.400000000000001132e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.600000000000001310e-01;0.000000000000000000e+00;3.049999999999999822e+00;-2.839999999999998082e-01;7.500000000000000000e+00;2.266000000000000014e+00
4.800000000000001488e-01;0.000000000000000000e+00;3.089999999999999858e+00;-3.239999999999998437e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.000000000000001110e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.200000000000001288e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.400000000000001465e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.600000000000001643e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
5.800000000000001821e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.000000000000001998e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.200000000000002176e-01;0.000000000000000000e+00;3.069999999999999840e+00;-3.039999999999998259e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.400000000000002354e-01;0.000000000000000000e+00;3.069999999999999840e+00;-3.039999999999998259e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.600000000000002531e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
6.800000000000002709e-01;0.000000000000000000e+00;3.049999999999999822e+00;-2.839999999999998082e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.000000000000002887e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.200000000000003064e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.400000000000003242e-01;0.000000000000000000e+00;3.069999999999999840e+00;-3.039999999999998259e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.600000000000003419e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
7.800000000000003597e-01;0.000000000000000000e+00;3.089999999999999858e+00;-3.239999999999998437e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.000000000000003775e-01;0.000000000000000000e+00;3.089999999999999858e+00;-3.239999999999998437e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.200000000000003952e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.400000000000004130e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.600000000000004308e-01;0.000000000000000000e+00;3.080000000000000071e+00;-3.140000000000000568e-01;7.500000000000000000e+00;2.266000000000000014e+00
8.800000000000004485e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.000000000000004663e-01;0.000000000000000000e+00;3.089999999999999858e+00;-3.239999999999998437e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.200000000000004841e-01;0.000000000000000000e+00;3.089999999999999858e+00;-3.239999999999998437e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.400000000000005018e-01;0.000000000000000000e+00;3.089999999999999858e+00;-3.239999999999998437e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.600000000000005196e-01;0.000000000000000000e+00;3.060000000000000053e+00;-2.940000000000000391e-01;7.500000000000000000e+00;2.266000000000000014e+00
9.800000000000005373e-01;0.000000000000000000e+00;3.069999999999999840e+00;-3.039999999999998259e-01;7.500000000000000000e+00;2.266000000000000014e+00
1.000000000000000444e+00;-5.000000000000000000e-01;3.060000000000000053e+00;-1.294000000000000039e+00;4.793848000000000553e+00;1.766000000000000014e+00
1.020000000000000462e+00;-5.000000000000000000e-01;3.080000000000000071e+00;-1.314000000000000057e+00;3.357306000000000346e+00;1.766000000000000014e+00
1.040000000000000480e+00;-5.000000000000000000e-01;3.020000000000000018e+00;-1.254000000000000004e+00;2.091624000000000372e+00;1.766000000000000014e+00
1.060000000000000497e+00;-5.000000000000000000e-01;2.919999999999999929e+00;-1.153999999999999915e+00;9.864820000000007472e-01;1.766000000000000014e+00
1.080000000000000515e+00;-5.000000000000000000e-01;2.839999999999999858e+00;-1.073999999999999844e+00;-5.943999999999882711e-02;1.766000000000000014e+00
1.100000000000000533e+00;-5.000000000000000000e-01;2.759999999999999787e+00;-9.939999999999997726e-01;-1.019521999999998707e+00;1.766000000000000014e+00
1.120000000000000551e+00;-5.000000000000000000e-01;2.640000000000000124e+00;-8.740000000000001101e-01;-1.797603999999998869e+00;1.766000000000000014e+00
1.140000000000000568e+00;-5.000000000000000000e-01;2.529999999999999805e+00;-7.639999999999997904e-01;-2.470965999999998441e+00;1.766000000000000014e+00
1.160000000000000586e+00;-5.000000000000000000e-01;2.399999999999999911e+00;-6.339999999999998970e-01;-2.978217999999998700e+00;1.766000000000000014e+00
1.180000000000000604e+00;-5.000000000000000000e-01;2.279999999999999805e+00;-5.139999999999997904e-01;-3.370019999999998017e+00;1.766000000000000014e+00
